205;Yellow Ochre;231;138;73;Winsor and Newton Professional Acrylic;Yellow Ochre is a warm yellow colour. Originally made from natural iron oxides found in earth, it is one of the oldest pigments used by mankind. A synthetic version became available in the 1920s. Ideal for mixing with other mineral pigments for sensitive greens or the subtle warming of flesh tones without adding shadow.;BrownIdentifier
206;Yellow Iron Oxide;232;143;72;Winsor and Newton Professional Acrylic;Yellow Iron Oxide is a soft warm brownish yellow. An earth pigment, it is one of the oldest colours used by mankind and is extremely permanent.;BrownIdentifier
207;Gold Ochre;233;109;38;Winsor and Newton Professional Acrylic;An earth pigment used since prehistoric times. It is a warm brownish yellow colour. It has been made synthetically since the 1920s. Gold accents can add an ethereal touch to any work of art and replicate paintings such as those by Gustav Klimt.;BrownIdentifier
208;Quinacridone Gold;241;110;37;Winsor and Newton Professional Acrylic;Quinacridone Gold is a dark warm yellow colour which was originally formulated for the car industry. It is a transparent colour and mixes well with other pigments.;BrownIdentifier
209;Raw Sienna;223;135;75;Winsor and Newton Professional Acrylic;A bright brown pigment. One of the oldest pigments, it can be found in prehistoric cave art. It is named after Siena, Italy where the pigment was sourced during the Renaissance.;BrownIdentifier
210;Burnt Sienna;184;86;78;Winsor and Newton Professional Acrylic;Burnt Sienna is a rich brown pigment made by burning Raw Sienna. Named after Siena in Italy, where the pigment was sourced during the Renaissance, it is a transparent pigment with red-brown tones. It is one of the most useful colours in the palette. Mixed with Ultramarine it creates a warm Indigo, burnt umber hues, lovely greys, stormy sky colours, shadow colours and so on. With a yellow it creates raw sienna hues. With a phthalo blue it creates cool greys and browns. With a crimson it creates earthy indian reds and burnt reds...and so on. Alone, it creates a perfect skin tone.;BrownIdentifier
211;Potter's Pink;242;117;135;Winsor and Newton Professional Acrylic;Potter's Pink is a soft rose colour. It is a semi-opaque colour with excellent lightfast qualities. It is commonly used in ceramics and frescos, giving its name Potter's Pink.;PinkIdentifier
212;Iridescent White;230;220;212;Winsor and Newton Professional Acrylic;A semi-opaque pearlescent white colour. The pearlescent effect is most effective when mixed with transparent colours and even more effective laid over a dark background.;WhiteIdentifier
213;Silver;212;210;206;Winsor and Newton Professional Acrylic;Silver is a unique colour which, due to its unusual combination of pigments, creates a metal sheen closely resembling that of silver.;SilverIdentifier
214;Silver No. 2;103;97;90;Winsor and Newton Professional Acrylic;Silver is a unique colour which, due to its unusual combination of pigments, creates a metal sheen closely resembling that of silver.;SilverIdentifier
215;Gold;219;175;95;Winsor and Newton Professional Acrylic;A unique colour which, due to its unusual combination of pigments, contains a metal sheen resembling that of gold. Gold accents can add an ethereal touch to any work of art and replicate paintings such as those by Gustav Klimt.;GoldIdentifier
216;Renaissance Gold;206;143;103;Winsor and Newton Professional Acrylic;Renaissance Gold is a semi-opaque acrylic colour. It is a unique colour which due to its unusual combination of pigments, contains a metal sheen resembling that of aged gold.;GoldIdentifier
217;Antique Gold;211;182;115;Winsor and Newton Professional Acrylic;A unique semi-opaque acrylic colour which due to its unusual combination of pigments, contains a metal sheen resembling that of antique gold. Gold accents can add an ethereal touch to any work of art and replicate paintings such as ‘The Kiss’ by Gustav Klimt.;GoldIdentifier
218;Pyrrole Red Light;230;76;81;Winsor and Newton Professional Acrylic;Pyrrole Red Light is a bright scarlet red colour. A lighter red to its sister colour Pyrrole Red, it is an opaque pigment with excellent lightfast qualities.;RedIdentifier
219;Cadmium Red Medium;230;76;78;Winsor and Newton Professional Acrylic;Incredibly rich and opaque, this gorgeous red is a pure genuine Cadmium Red, warm, but also deeper in value, with an intensely captivating mass tone and softly warm tints. On the traditional colour wheel, it is considered to be a 'true red', close to vermilion. It is also considered a modern day replacement for vermilion, but it is more saturated (higher chroma) than genuine vermilion.;RedIdentifier
220;Naphthol Red Light;232;72;88;Winsor and Newton Professional Acrylic;Naphthol Red Light is a light warm red colour. It is semi-transparent. Napthol is a modern synthetic organic pigment developed in the early 20th century. It is a popular colour in the car industry. Rothko dabbled with untested pigments in his work incorporating two brand-new organic reds into his palette for a series of murals. Naphthol, had no ill effects while Lithol faded badly.;RedIdentifier
221;Pyrrole Red;231;79;86;Winsor and Newton Professional Acrylic;Pyrrole Red is a single pigment colour. It is a warm mid-range red, opaque and highly permanent. It is a medium red that has more chroma than cadmium red and is also opaque and permanent.;RedIdentifier
222;Cadmium Red Deep;220;52;46;Winsor and Newton Professional Acrylic;A rich dark red, Cadmium Red is an opaque single pigment colour. It can be used for dense layers or diluted for soft effect. A famous painting using this shade is van Gogh’s ‘Red Almond Blossoms’.;RedIdentifier
223;Quinacridone Red ;232;72;99;Winsor and Newton Professional Acrylic;Quinacridone Red is a vivid mid-red colour. It is a transparent pigment.;RedIdentifier
224;Perylene Red;217;73;82;Winsor and Newton Professional Acrylic;Perylene Red is a dark violet red pigment. Perylene is a modern, synthetic organic pigment and was first available as a dye around 1912 before becoming available as an artist pigment in the late 1950s.;RedIdentifier
225;Naphthol Red Medium;213;73;87;Winsor and Newton Professional Acrylic;Naphthol Red Medium is a warm red colour. It is a semi-transparent acrylic. Napthol is a modern organic synthetic pigment developed in the early 20th century. Rothko dabbled with untested pigments in his work incorporating two brand-new organic reds into his palette for a series of murals. Naphthol, had no ill effects while Lithol faded badly.;RedIdentifier
226;Permanent Rose ;232;65;106;Winsor and Newton Professional Acrylic;Permanent Rose is a bright rose violet colour. It is a transparent quinacridone pigment. A popular colour to mix with reds, oranges and yellows to create vibrant floral colours and to allow for subtle shifts in value and tone.;PinkIdentifier
227;Permanent  Alizarin Crimson;203;81;83;Winsor and Newton Professional Acrylic;Highly transparent with a blue undertone, Permanent Alizarin Crimson is a vivid red colour. Introduced in 1994, it has been formulated as a highly permanent red pigment.;RedIdentifier
228;Perylene Maroon;148;51;44;Winsor and Newton Professional Acrylic;Perylene Maroon is a dark maroon pigment. Perylene is a modern synthetic organic pigment and was first available as a dye around 1912 before becoming available as an artist pigment in the late 1950s.;RedIdentifier
229;Quinacridone Violet ;191;57;90;Winsor and Newton Professional Acrylic;Quinacridone Violet is a rich pinkish violet pigment. It is a clean strong colour. It is based on the transparent Quinacridone pigment.;PinkIdentifier
230;Cerulean Blue Hue;83;107;141;Winsor and Newton Professional Acrylic;Developed in 1805 and entered the English market in the 1860s. Its name derives from the Latin Caeruleum meaning sky-blue pigment. It is a bright blue pigment with green undertones. Monet's 'The Gare Saint-Lazare' (1877) is a mixture of cobalt blue, cerulean blue, synthetic ultramarine, emerald green and viridian.;BlueIdentifier
231;Cobalt Turquoise Light;62;171;135;Winsor and Newton Professional Acrylic;A paler, slightly greener colour to its sister Cobalt Turquoise. A careful blend of blue and green pigments, it is a delicate opaque colour. Cobalt Blue and Turquoise were used in Delacroix’s famous ‘Liberty Leading the People’ (1830).;BlueIdentifier
232;Cobalt Turquoise;61;149;141;Winsor and Newton Professional Acrylic;A blend of blue and green pigments. The name stems from the French 'Turquoise' for the semi-precious stone that was exported to Europe from Persia via Turkey. Cobalt Blue and Turquoise were used in Delacroix’s famous ‘Liberty Leading the People’ (1830).;BlueIdentifier
233;Phthalo Turquoise;48;75;69;Winsor and Newton Professional Acrylic;Phthalo Turquoise is an intense blue-green pigment with a red undertone. It is a transparent pigment.;BlueIdentifier
234;Phthalo Green  (Blue Shade);58;160;117;Winsor and Newton Professional Acrylic;Phthalo Green (Blue Shade) is a brilliant transparent green pigment with a blue undertone.;GreenIdentifier
235;Phthalo Green (Yellow Shade);43;130;58;Winsor and Newton Professional Acrylic;Phthalo Green (Yellow Shade) is a brilliant transparent green pigment with a yellow undertone.;GreenIdentifier
236;Cobalt Green;50;140;63;Winsor and Newton Professional Acrylic;A semi-transparent bright green colour with a strong blue undertone. It was discovered by Swedish chemist Sven Rinman in 1780 by making a compound of cobalt and zinc. Recently researchers have discovered that this centuries-old pigment used for painting has special magnetic properties that could lead to a break through in the field of spintronics.;GreenIdentifier
237;Cobalt Green Deep;82;135;108;Winsor and Newton Professional Acrylic;A semi-transparent bright green colour with a strong blue undertone. It was discovered by Swedish chemist Sven Rinman in 1780 by making a compound of cobalt and zinc. Recently researchers have discovered that this centuries-old pigment used for painting has special magnetic properties that could lead to a break through in the field of spintronics.;GreenIdentifier
238;Chromium  Oxide Green;76;116;53;Winsor and Newton Professional Acrylic;An opaque willow green pigment. Though discovered in 1809 it was only made available for artists in 1862. It is commonly used for camouflage clothing. Useful in landscapes and for dulling red colours and making browns and mossy colours. Can be mixed with Burnt Umber to make shadows.;GreenIdentifier
239;Hooker�s Green ;35;106;52;Winsor and Newton Professional Acrylic;A rich green colour with a yellow tint. A mixed pigment colour, it was originally created by 19th c English botanist illustrator William J Hooker, a botanical illustrator working for the Royal Horticultural Society who needed a dark green colour for painting the many dark green leaves he had to paint. ;GreenIdentifier
240;Perylene Green ;58;51;38;Winsor and Newton Professional Acrylic;Perylene Green is a dark transparent green pigment. Undiluted, it is almost a black colour. Perylene is a modern synthetic organic pigment and was first available in the late 1950s.;GreenIdentifier
241;Permanent Sap Green;70;95;46;Winsor and Newton Professional Acrylic;Sap Green Permanent is a rich mid-range green with a yellow undertone. Originally Sap Green was a lake pigment made from unripe Buckthorn berries.;GreenIdentifier
242;Light Red;233;92;48;Winsor and Newton Professional Acrylic;Light Red is a red earth pigment based on natural and synthetic iron oxide. It is an opaque colour with a brown undertone and is permanent.;RedIdentifier
243;Red Iron Oxide;146;82;75;Winsor and Newton Professional Acrylic;Red Iron Oxide is an opaque, soft red colour. An earth pigment, it is one of the oldest colours used by mankind and is extremely permanent.;BrownIdentifier
244;Quinacridone Burnt Orange;168;76;73;Winsor and Newton Professional Acrylic;Quinacridone Burnt Orange is a brownish orange colour. It is a clean strong colour based on the transparent Quinacridone pigment.;OrangeIdentifier
245;Violet Iron Oxide;140;91;85;Winsor and Newton Professional Acrylic;Violet Iron Oxide is a soft transparent violet colour. An earth pigment, it is one of the oldest colours used by mankind and is extremely permanent.;BrownIdentifier
246;Raw Umber Light;169;98;45;Winsor and Newton Professional Acrylic;A rich brown pigment made by the natural brown clays found in earth. It was named after Umbria, a region in Italy where it was mined.;BrownIdentifier
247;Raw Umber;75;63;42;Winsor and Newton Professional Acrylic;A rich brown pigment made by the natural brown clays found in earth. It was named after Umbria, a region in Italy where it was mined.;BrownIdentifier
248;Burnt Umber;98;58;36;Winsor and Newton Professional Acrylic;A rich dark brown pigment, it is made from natural brown clays found in earth. It was named after Umbria, a region in Italy where it was mined. Burning the raw pigment intensifies its colour. The use of umber by artists dates back to our earliest image-making ancestors who smeared soil on cave walls as a suitable approximation for the auburn fur of beasts.;BrownIdentifier
249;Davy Gray;181;152;100;Winsor and Newton Professional Acrylic;A soft grey colour traditionally including powdered slate pigments. It was developed by Winsor & Newton for the 19th century English artist Henry Davy, a pupil of famous water-colourist J S Cotman.;GreyIdentifier
250;Graphite Grey;93;87;82;Winsor and Newton Professional Acrylic;Made of graphite, it is a stable all-round opaque grey colour. Famously used by Whistler in his painting of his mother, ‘Arrangement in Grey and Black’.;GreyIdentifier
251;Payne Gray;49;46;44;Winsor and Newton Professional Acrylic;Payne's Gray is a dark blue grey made from a mixture of Ultramarine, Mars Black and sometimes Crimson. It was named after the 18th c. water-colourist William Payne who created the mixture and often recommended it to his students as an alternative to plain black.;GreyIdentifier
252;Ivory Black;57;54;52;Winsor and Newton Professional Acrylic;A stable all-round black colour with brown undertones and excellent tinting powers. Its name stems from the traditional method for obtaining it - roasting elephant tusks. Swedish artist Anders Zorn is said to have used only ivory black, titanium white, cadmium red and yellow ochre. This quartet of colours is known as Zorn palette.;BlackIdentifier
253;Mars Black ;61;60;56;Winsor and Newton Professional Acrylic;A heavy opaque pigment, it is a dense black colour with a brown undertone. It is made from mineral iron oxide and was therefore named after the alchemical name for iron - Mars.;BlackIdentifier
