239;Hooker�s Green ;35;106;52;Winsor and Newton Professional Acrylic;A rich green colour with a yellow tint. A mixed pigment colour, it was originally created by 19th c English botanist illustrator William J Hooker.;GreenIdentifier
240;Perylene Green ;58;51;38;Winsor and Newton Professional Acrylic;Perylene Green is a dark transparent green pigment. Undiluted, it is almost a black colour. Perylene is a modern synthetic organic pigment and was first available in the late 1950s.;GreenIdentifier
241;Permanent Sap Green;70;95;46;Winsor and Newton Professional Acrylic;Sap Green Permanent is a rich mid-range green with a yellow undertone. Originally Sap Green was a lake pigment made from unripe Buckthorn berries. ;GreenIdentifier
242;Light Red;233;92;48;Winsor and Newton Professional Acrylic;Light Red is a red earth pigment based on natural and synthetic iron oxide. It is an opaque colour with a brown undertone and is permanent.;RedIdentifier
243;Red Iron Oxide;146;82;75;Winsor and Newton Professional Acrylic;Red Iron Oxide is an opaque, soft red colour. An earth pigment, it is one of the oldest colours used by mankind and is extremely permanent;BrownIdentifier
244;Quinacridone Burnt Orange;168;76;73;Winsor and Newton Professional Acrylic;Quinacridone Burnt Orange is a brownish orange colour. It is a clean strong colour based on the transparent Quinacridone pigment;OrangeIdentifier
245;Violet Iron Oxide;140;91;85;Winsor and Newton Professional Acrylic;Violet Iron Oxide is a soft transparent violet colour. An earth pigment, it is one of the oldest colours used by mankind and is extremely permanent.;BrownIdentifier
246;Raw Umber Light;169;98;45;Winsor and Newton Professional Acrylic;A rich brown pigment made by the natural brown clays found in earth. It was named after Umbria, a region in Italy where it was mined.;BrownIdentifier
247;Raw Umber;75;63;42;Winsor and Newton Professional Acrylic;A rich brown pigment made by the natural brown clays found in earth. It was named after Umbria, a region in Italy where it was mined.;BrownIdentifier
248;Burnt Umber;98;58;36;Winsor and Newton Professional Acrylic;A rich dark brown pigment, it is made from natural brown clays found in earth. It was named after Umbria, a region in Italy where it was mined. Burning the raw pigment intensifies its colour. The use of umber by artists dates back to our earliest image-making ancestors who smeared soil on cave walls as a suitable approximation for the auburn fur of beasts.;BrownIdentifier
249;Davy�s Gray;181;152;100;Winsor and Newton Professional Acrylic;A soft grey colour traditionally including powdered slate pigments. It was developed by Winsor & Newton for the 19th c English artist Henry Davy, a pupil of famous water-colourist J S Cotman.;GreyIdentifier
250;Graphite Grey;93;87;82;Winsor and Newton Professional Acrylic;Made of graphite, it is a stable all-round opaque grey colour.;GreyIdentifier
251;Payne�s Gray;49;46;44;Winsor and Newton Professional Acrylic;Payne's Gray is a dark blue grey made from a mixture of Ultramarine, Mars Black and sometimes Crimson. It was named after the 18th c. water-colourist William Payne who created the mixture and often recommended it to his students as an alternative to plain black.;GreyIdentifier
252;Ivory Black;57;54;52;Winsor and Newton Professional Acrylic;A stable all-round black colour with brown undertones and excellent tinting powers. Its name stems from the traditional method for obtaining it - roasting elephant tusks. Swedish artist Anders Zorn (1860 – 1920  is said to have used only ivory black, titanium white, cadmium red and yellow ochre. This quartet of colours is known as Zorn palette. ;BlackIdentifier
253;Mars Black ;61;60;56;Winsor and Newton Professional Acrylic;A heavy opaque pigment, it is a dense black colour with a brown undertone. It is made from mineral iron oxide and was therefore named after the alchemical name for iron - Mars;BlackIdentifier
